7,2.146,1544,7,false,91.13924050632912,637,1.195
5,0.62,346,5,false,96.875,66,0.177
5,0.175,148,5,false,96.875,106,0.116
20,0.059,21,20,false,0.0,1,0.0
20,0.024,21,20,false,0.0,1,0.0
20,0.054,21,20,false,0.0,1,0.0
